1055.96	-398.23
1056.06	-398.27
1056.16	-398.45
1056.26	-398.58
1056.36	-398.75
1056.46	-398.46
1056.56	-398.54
1056.67	-398.46
1056.77	-398.54
1056.87	-398.16
1056.97	-397.60
1057.07	-397.32
1057.17	-397.36
1057.27	-397.14
1057.37	-397.08
1057.47	-396.48
1057.58	-392.26
1057.68	-392.09
1057.78	-392.64
1057.88	-393.01
1057.98	-393.31
1058.08	-393.74
1058.18	-393.90
1058.28	-394.06
1058.39	-394.11
1058.49	-394.15
1058.59	-394.29
1058.69	-394.43
1058.79	-394.71
1058.89	-394.92
1058.99	-395.07
1059.09	-395.82
1059.19	-396.03
1059.30	-396.53
1059.40	-396.90
1059.50	-397.06
1059.60	-397.05
1059.70	-396.45
1059.80	-396.88
1059.90	-396.93
1060.00	-396.94
1060.10	-396.94
1060.20	-396.84
1060.31	-396.50
1060.41	-396.68
1060.51	-397.09
1060.61	-397.34
1060.71	-397.87
1060.81	-398.13
1060.91	-398.32
1061.02	-398.41
1061.11	-398.64
1061.22	-398.95
1061.32	-398.91
1061.42	-398.51
1061.52	-398.08
1061.62	-398.08
1061.72	-398.03
1061.82	-397.68
1061.92	-398.14
1062.03	-397.98
1062.13	-397.99
1062.23	-397.84
1062.33	-398.34
1062.43	-398.33
1062.53	-398.56
1062.63	-398.63
1062.73	-398.85
1062.83	-399.16
1062.94	-399.35
1063.04	-399.48
1063.14	-399.31
1063.24	-398.99
1063.34	-399.09
1063.44	-398.89
1063.54	-398.69
1063.64	-398.61
1063.75	-398.58
1063.85	-398.50
1063.95	-398.58
1064.05	-396.65
1064.15	-396.71
